id_petrosur;fecha;local;combustible;empresa;volumen
6058;06/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6059;07/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6060;08/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6061;09/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6062;10/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6063;11/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6064;12/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6065;13/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6066;14/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6067;15/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6068;16/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6069;17/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6070;18/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6071;19/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6072;20/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6073;21/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6074;22/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6075;23/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6076;24/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6077;25/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6078;26/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6079;27/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6080;28/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6081;29/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6082;30/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6083;31/08/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;923.9495315
6084;01/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6085;02/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6086;03/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6087;04/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6088;05/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6089;06/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6090;07/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6091;08/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6092;09/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6093;10/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6094;11/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6095;12/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6096;13/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6097;14/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6098;15/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6099;16/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6100;17/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6101;18/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6102;19/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6103;20/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6104;21/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6105;22/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6106;23/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6107;24/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6108;25/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6109;26/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6110;27/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6111;28/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6112;29/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6113;30/09/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;883.0261483
6114;01/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6115;02/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6116;03/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6117;04/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6118;05/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6119;06/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6120;07/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6121;08/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6122;09/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6123;10/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6124;11/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6125;12/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6126;13/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6127;14/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6128;15/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6129;16/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6130;17/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6131;18/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6132;19/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6133;20/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6134;21/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6135;22/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6136;23/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6137;24/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6138;25/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6139;26/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6140;27/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6141;28/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6142;29/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6143;30/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6144;31/10/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;915.2871733
6145;01/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6146;02/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6147;03/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6148;04/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6149;05/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6150;06/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6151;07/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6152;08/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6153;09/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6154;10/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6155;11/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6156;12/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6157;13/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6158;14/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6159;15/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6160;16/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6161;17/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6162;18/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6163;19/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6164;20/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6165;21/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6166;22/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6167;23/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6168;24/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6169;25/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6170;26/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6171;27/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
6172;28/11/23;21 PROYECTADAS;ACTIVA DIESEL S50;PETROSUR;886.0986893
